method,clusters,router,setting_id,top_k,probes,repetitions,measurements,complete_processes,complete,qualified,recall,p50_ms,p95_ms,total_query_ms,process_p50_median_ms,process_p50_min_ms,process_p50_max_ms,logical_index_bytes,lifetime_peak_bytes,mean_documents_scored,mean_nodes,mean_bitplane_words,mean_leaf_words,mean_prefix_levels,mean_prefix_lookups,mean_final_depth,exploration,seed,leaf_size,node_budget,prefer_deeper_ties,start_depth,candidate_target,stop_when_exact
scan,256,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-256-seed42,main-s01258,2,102,1,1000,1,True,True,0.999,0.6585419978364371,0.7087666479492327,673.6679448949872,0.6585419978364371,0.6585419978364371,0.6585419978364371,8366896,81952768,211480.272,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,256,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-256-seed42,main-s01254,2,7,1,1000,1,True,True,0.814,0.04743750105262734,0.056264598970301435,47.875270851363894,0.04743750105262734,0.04743750105262734,0.04743750105262734,8366896,81952768,14813.314,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,256,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-256-seed42,main-s01260,3,7,1,1000,1,True,True,0.8056666666666666,0.048000001697801054,0.05750210111727938,48.46298097982071,0.048000001697801054,0.048000001697801054,0.048000001697801054,8366896,81952768,14813.314,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,256,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-256-seed42,main-s01292,100,33,1,1000,1,True,True,0.95016,0.2402499994786922,0.2661270467797294,241.06749483325984,0.2402499994786922,0.2402499994786922,0.2402499994786922,8366896,81952768,69130.374,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-64-seed42,main-s00656,20,13,1,1000,1,True,True,0.9565,0.34095799856004305,0.3789684004004812,343.20687194122,0.34095799856004305,0.34095799856004305,0.34095799856004305,8366896,75939840,108327.732,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-64-seed42,main-s00670,100,41,1,1000,1,True,True,0.99905,1.0841460025403649,1.1274083059106488,1082.3454239944112,1.0841460025403649,1.0841460025403649,1.0841460025403649,8366896,75939840,339196.33,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-64-seed42,main-s00650,10,12,1,1000,1,True,True,0.9503,0.313000004098285,0.3495829954772489,315.16837909293827,0.313000004098285,0.313000004098285,0.313000004098285,8366896,75939840,99993.639,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-64-seed42,main-s00667,100,10,1,1000,1,True,True,0.90029,0.2892080010497011,0.32496010353497695,290.5881339611369,0.2892080010497011,0.2892080010497011,0.2892080010497011,8366896,75939840,83407.179,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-64-seed42,main-s00625,1,8,1,1000,1,True,True,0.908,0.20672899700002745,0.23743060301057994,208.0893379461486,0.20672899700002745,0.20672899700002745,0.20672899700002745,8366896,75939840,66691.682,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-64-seed42,main-s00654,20,5,1,1000,1,True,True,0.8099,0.13500000204658136,0.15762914990773425,135.86455894983374,0.13500000204658136,0.13500000204658136,0.13500000204658136,8366896,75939840,41656.915,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
