method,clusters,router,setting_id,top_k,probes,repetitions,exploration,seed,leaf_size,node_budget,prefer_deeper_ties,measurements,complete_processes,complete,qualified,recall,p50_ms,p95_ms,total_query_ms,process_p50_median_ms,process_p50_min_ms,process_p50_max_ms,logical_index_bytes,lifetime_peak_bytes,mean_documents_scored,mean_nodes,mean_bitplane_words,mean_leaf_words,mean_prefix_levels,mean_prefix_lookups,mean_final_depth,start_depth,candidate_target,stop_when_exact
branch,256,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-256-seed42,main-s01298,1,7,1,0,42,128,1024,True,3000,3,True,True,0.819,0.01891700958367437,0.028291054331930354,59.551647063926794,0.01895800232887268,0.01866600359790027,0.019291001081001014,10490416,84082688,677.045,84.29,2558.716,308.303,0.0,0.0,0.0,,,
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-4096-seed42,main-s02881,1,16,1,,,,,,3000,3,True,True,0.803,0.020540988771244884,0.023832995793782175,62.09099804982543,0.020541003323160112,0.020354498701635748,0.02068749745376408,10458620,77135872,1783.422,0.0,0.0,0.0,1.364,32.0,0.636,1,0,True
scan,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-4096-seed42,main-s02502,2,16,1,,,,,,3000,3,True,True,0.8,0.02012499317061156,0.022586054546991353,61.03042484028265,0.019917002646252513,0.019875005818903446,0.02058300015050918,8366896,78053376,2166.455,0.0,0.0,0.0,0.0,0.0,0.0,,,
scan,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-4096-seed42,main-s02516,5,73,1,,,,,,3000,3,True,True,0.9502,0.05745800444856286,0.06925208945176563,176.53264106775168,0.05633299588225782,0.05566699837800115,0.061708007706329226,8366896,78053376,9852.251,0.0,0.0,0.0,0.0,0.0,0.0,,,
scan,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-4096-seed42,main-s02535,50,322,1,,,,,,3000,3,True,True,0.99004,0.21581249893642962,0.24879199918359518,663.692313930369,0.21516649576369673,0.21293750614859164,0.2193749969592318,8366896,78053376,43157.822,0.0,0.0,0.0,0.0,0.0,0.0,,,
branch,256,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-256-seed42,main-s01383,3,7,1,0,42,128,8192,True,3000,3,True,True,0.8056666666666666,0.020332998246885836,0.03767114249058066,68.24164777935948,0.020416999177541584,0.019999497453682125,0.020624996977858245,10490416,84344832,929.993,92.962,2710.628,446.023,0.0,0.0,0.0,,,
scan,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-4096-seed42,main-s02514,5,18,1,,,,,,3000,3,True,True,0.802,0.021916988771408796,0.024499997380189598,66.45410635974258,0.02183300966862589,0.021667001419700682,0.022167005226947367,8366896,78053376,2436.542,0.0,0.0,0.0,0.0,0.0,0.0,,,
scan,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-4096-seed42,main-s02539,100,82,1,,,,,,3000,3,True,True,0.90087,0.07529198774136603,0.08483300916850567,228.04389588418417,0.07550000009359792,0.07481250213459134,0.07550000736955553,8366896,78053376,11059.047,0.0,0.0,0.0,0.0,0.0,0.0,,,
scan,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-4096-seed42,main-s02533,50,67,1,,,,,,3000,3,True,True,0.90092,0.05920800322201103,0.0662079983158037,179.1426843701629,0.059187506849411875,0.058999998145736754,0.059457990573719144,8366896,78053376,9044.784,0.0,0.0,0.0,0.0,0.0,0.0,,,
scan,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-4096-seed42,main-s02504,2,67,1,,,,,,3000,3,True,True,0.95,0.05279149627313018,0.0600829953327775,159.64325786626432,0.05170849908608943,0.05152050289325416,0.055665994295850396,8366896,78053376,9044.784,0.0,0.0,0.0,0.0,0.0,0.0,,,
branch,16,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-16-seed42,main-s00064,1,5,1,0,42,128,1024,True,3000,3,True,True,0.953,0.03266699786763638,0.06299999949987978,109.18905724247452,0.03258399374317378,0.03258350625401363,0.03281249519204721,10460464,71843840,517.706,72.341,33698.108,3569.619,0.0,0.0,0.0,,,
branch,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-4096-seed42,main-s02857,100,147,1,0,42,2048,8192,True,3000,3,True,True,0.95032,0.13250000483822078,0.1488330017309636,403.0116997600999,0.132937500893604,0.13154150656191632,0.13310449867276475,10965040,80330752,19772.328,147.0,0.0,379.936,0.0,0.0,0.0,,,
branch,256,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-256-seed42,main-s01523,20,27,1,0,42,128,8192,True,3000,3,True,True,0.9521,0.07712500519119203,0.17871424643089992,275.83276393124834,0.07735400140518323,0.07622899283887818,0.07747899508103728,10490416,84410368,5617.373,395.086,10332.882,2972.214,0.0,0.0,0.0,,,
branch,16,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-16-seed42,main-s00284,20,9,1,0,42,2048,8192,True,3000,3,True,True,0.9905,0.10756250412669033,0.39362050301860996,495.71724454290234,0.10577100329101086,0.10574950283626094,0.10964550165226683,10460464,72122368,23400.408,90.864,36427.588,10488.066,0.0,0.0,0.0,,,
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-4096-seed42,main-s02985,5,218,1,,,,,,3000,3,True,True,0.99,0.14537500101141632,0.16263335128314788,439.14065751596354,0.14547900354955345,0.1440419946447946,0.14660399756394327,10458620,77185024,29270.203,0.0,0.0,0.0,1.0,0.0,0.0,0,0,True
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-4096-seed42,main-s02915,2,36,1,,,,,,3000,3,True,True,0.9025,0.03275000199209899,0.037290999898687005,99.56224009511061,0.032957992516458035,0.031916002626530826,0.033437499951105565,10458620,77119488,4868.495,0.0,0.0,0.0,1.0,0.0,0.0,0,0,True
branch,256,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-256-seed42,main-s01425,5,7,1,0,42,128,8192,True,3000,3,True,True,0.803,0.02170799416489899,0.04496315086726097,75.54989009804558,0.02170799416489899,0.021479499991983175,0.02204100019298494,10490416,84197376,1165.514,101.597,2874.703,573.621,0.0,0.0,0.0,,,
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-4096-seed42,main-s02910,2,16,1,,,,,,3000,3,True,True,0.8,0.020207997295074165,0.02254200808238238,61.16557653876953,0.020166000467725098,0.019917002646252513,0.020499996026046574,10458620,77152256,2166.455,0.0,0.0,0.0,1.0,0.0,0.0,0,0,True
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-4096-seed42,main-s02950,3,70,1,,,,,,3000,3,True,True,0.95,0.05316699389368296,0.059294047241564826,160.59130587382242,0.05266649532131851,0.052624993259087205,0.05412500468082726,10458620,77152256,9447.94,0.0,0.0,0.0,1.0,0.0,0.0,0,0,True
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-4096-seed42,main-s03095,100,82,1,,,,,,3000,3,True,True,0.90087,0.07458300387952477,0.08608605785411781,226.73013570602052,0.07545850530732423,0.07260450365720317,0.0756250083213672,10458620,76955648,11059.047,0.0,0.0,0.0,1.0,0.0,0.0,0,0,True
scan,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-4096-seed42,main-s02511,3,208,1,,,,,,3000,3,True,True,0.99,0.14070850738789886,0.1567930929013528,425.1332989515504,0.1409169999533333,0.14027049473952502,0.14102050045039505,8366896,77742080,27934.374,0.0,0.0,0.0,0.0,0.0,0.0,,,
scan,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-4096-seed42,main-s02503,2,36,1,,,,,,3000,3,True,True,0.9025,0.0321669940603897,0.03546105072018689,96.93956396949943,0.03212499723304063,0.031916992156766355,0.032416501198895276,8366896,77742080,4868.495,0.0,0.0,0.0,0.0,0.0,0.0,,,
scan,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-4096-seed42,main-s02523,10,243,1,,,,,,3000,3,True,True,0.99,0.16199999663513154,0.17900209495564923,488.4085372032132,0.16189550660783425,0.1617499947315082,0.1625829972908832,8366896,77742080,32612.65,0.0,0.0,0.0,0.0,0.0,0.0,,,
scan,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-4096-seed42,main-s02496,1,16,1,,,,,,3000,3,True,True,0.803,0.01937500201165676,0.021500003640539944,58.56373491405975,0.019374987459741533,0.019166996935382485,0.0195419997908175,8366896,77742080,2166.455,0.0,0.0,0.0,0.0,0.0,0.0,,,
branch,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-64-seed42,main-s00849,10,8,1,0,42,128,1024,True,3000,3,True,True,0.9012,0.038833510188851506,0.11312915303278712,159.23066608957015,0.03839599958155304,0.0381459976779297,0.039374499465338886,10467120,78217216,1952.978,155.941,16678.999,3807.691,0.0,0.0,0.0,,,
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-4096-seed42,main-s03040,20,98,1,,,,,,3000,3,True,True,0.9502,0.0728330051060766,0.08204309124266727,220.39589015184902,0.07256249955389649,0.07254199590533972,0.07360449671978131,10458620,77201408,13196.612,0.0,0.0,0.0,1.0,0.0,0.0,0,0,True
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-4096-seed42,main-s02886,1,35,1,,,,,,3000,3,True,True,0.901,0.031499992473982275,0.03708299482241273,94.97913799714297,0.03162500070175156,0.030791998142376542,0.0321455008815974,10458620,76955648,3803.984,0.0,0.0,0.0,1.352,70.0,0.648,1,0,True
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-4096-seed42,main-s03000,10,20,1,,,,,,3000,3,True,True,0.801,0.02329199924133718,0.02591600059531629,70.6098917289637,0.02333299198653549,0.023250002413988113,0.023333006538450718,10458620,76955648,2705.636,0.0,0.0,0.0,1.0,0.0,0.0,0,0,True
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-4096-seed42,main-s02891,1,67,1,,,,,,3000,3,True,True,0.95,0.04941649967804551,0.05966699973214418,149.25720934115816,0.04916699981549755,0.049124995712190866,0.05008300649933517,10458620,77283328,7148.419,0.0,0.0,0.0,1.345,134.0,0.655,1,0,True
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-4096-seed42,main-s03065,50,67,1,,,,,,3000,3,True,True,0.90092,0.05758300540037453,0.06508305377792567,174.26244005037006,0.05750000127591193,0.057187491620425135,0.05808299465570599,10458620,77283328,9044.784,0.0,0.0,0.0,1.0,0.0,0.0,0,0,True
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-4096-seed42,main-s03070,50,121,1,,,,,,3000,3,True,True,0.95036,0.09450000652577728,0.10462499703862704,285.0781336455839,0.09443749877391383,0.09395900269737467,0.09491700620856136,10458620,77283328,16283.632,0.0,0.0,0.0,1.0,0.0,0.0,0,0,True
branch,16,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-16-seed42,main-s00071,1,9,1,0,42,128,1024,True,3000,3,True,True,0.992,0.05075000808574259,0.0819461587525437,166.31901035725605,0.05054099892731756,0.050166498112957925,0.05181250162422657,10460464,72155136,817.826,115.738,53692.536,5838.185,0.0,0.0,0.0,,,
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-4096-seed42,main-s03010,10,84,1,,,,,,3000,3,True,True,0.95,0.06299999949987978,0.07200205873232333,191.0296576534165,0.06312500045169145,0.0625829998170957,0.06318750092759728,10458620,77086720,11326.941,0.0,0.0,0.0,1.0,0.0,0.0,0,0,True
branch,16,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-16-seed42,main-s00057,1,4,1,0,42,128,1024,True,3000,3,True,True,0.913,0.027750007575377822,0.05611219385173156,93.15780173346866,0.02785449760267511,0.027458008844405413,0.02791599399643019,10460464,71991296,438.079,60.17,28024.727,2999.777,0.0,0.0,0.0,,,
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-4096-seed42,main-s02970,5,18,1,,,,,,3000,3,True,True,0.802,0.0221250083995983,0.02474999928381294,66.949052416021,0.022124993847683072,0.021708001440856606,0.0225000039790757,10458620,77201408,2436.542,0.0,0.0,0.0,1.0,0.0,0.0,0,0,True
branch,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-64-seed42,main-s00765,3,7,1,0,42,128,1024,True,3000,3,True,True,0.9003333333333333,0.02804099494824186,0.07067949627526098,103.60662007587962,0.027750000299420208,0.02772949665086344,0.028665992431342602,10467120,78331904,1012.771,106.342,12081.945,1899.785,0.0,0.0,0.0,,,
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-4096-seed42,main-s03005,10,45,1,,,,,,3000,3,True,True,0.9009,0.03912499232683331,0.04441700002644211,118.6106212408049,0.03897949500242248,0.03866599581670016,0.03977050073444843,10458620,76955648,6077.925,0.0,0.0,0.0,1.0,0.0,0.0,0,0,True
branch,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-4096-seed42,main-s02808,50,67,1,0,42,2048,8192,True,3000,3,True,True,0.90092,0.06616699101869017,0.08822050513117567,212.00022201810498,0.06558399763889611,0.06531250255648047,0.06808299804106355,10965040,80560128,9044.784,67.0,0.0,173.713,0.0,0.0,0.0,,,
branch,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-4096-seed42,main-s02766,20,53,1,0,42,2048,8192,True,3000,3,True,True,0.90055,0.05075000808574259,0.05646009667543693,153.287559733144,0.05066700396127999,0.05054099892731756,0.051041992264799774,10965040,80560128,7154.509,53.0,0.0,137.411,0.0,0.0,0.0,,,
branch,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/qwen-quora-d32/routers/ivf-binary-64-seed42,main-s00856,10,12,1,0,42,128,1024,True,3000,3,True,True,0.9503,0.05020849494030699,0.15342849656008178,208.8139300904004,0.04939600330544636,0.04902100045001134,0.052270501328166574,10467120,78266368,2553.973,210.879,22659.303,5058.579,0.0,0.0,0.0,,,
