routing_method,probes,kind,node_budget,explore_probability,comparison,metric,queries,search_seeds,difference,ci_low,ci_high
ivf,32,branch,0,0.1,branch-minus-scan,float_recall,648,3,6.8746448862784575e-18,2.291012886945913e-18,1.1822354652174035e-17
ivf,32,branch,0,0.1,branch-minus-scan,binary_recall,648,3,0.0,0.0,0.0
ivf,32,branch,0,0.1,branch-minus-scan,ndcg,648,3,4.925758018205748e-19,-5.996574978685259e-19,1.5419764230904951e-18
ivf,32,branch,0,0.1,branch-minus-scan,precision,648,3,1.023701014218412e-17,9.037695146447069e-18,1.1457741477130763e-17
ivf,32,branch,0,0.1,branch-minus-scan,relevance_recall,648,3,1.1564823173178713e-18,5.996574978685259e-19,1.841805172024758e-18
ivf,32,branch,0,0.1,exploration-minus-deterministic,float_recall,648,3,6.8746448862784575e-18,2.291012886945913e-18,1.1822354652174035e-17
ivf,32,branch,0,0.1,exploration-minus-deterministic,binary_recall,648,3,0.0,0.0,0.0
ivf,32,branch,0,0.1,exploration-minus-deterministic,ndcg,648,3,4.925758018205748e-19,-5.996574978685259e-19,1.5419764230904951e-18
ivf,32,branch,0,0.1,exploration-minus-deterministic,precision,648,3,1.023701014218412e-17,9.037695146447069e-18,1.1457741477130763e-17
ivf,32,branch,0,0.1,exploration-minus-deterministic,relevance_recall,648,3,1.1564823173178713e-18,5.996574978685259e-19,1.841805172024758e-18
ivf,32,branch,16,0.0,branch-minus-scan,float_recall,648,1,-0.8016975308641975,-0.8157484567901234,-0.7881134259259258
ivf,32,branch,16,0.0,branch-minus-scan,binary_recall,648,1,-1.0,-1.0,-0.9999999999999998
ivf,32,branch,16,0.0,branch-minus-scan,ndcg,648,1,-0.35698033212583863,-0.3864118302726391,-0.3315642525681392
ivf,32,branch,16,0.0,branch-minus-scan,precision,648,1,-0.0978395061728395,-0.1074074074074074,-0.08996527777777777
ivf,32,branch,16,0.0,branch-minus-scan,relevance_recall,648,1,-0.4142220391062984,-0.44496234250574523,-0.384403145294349
ivf,32,branch,16,0.1,branch-minus-scan,float_recall,648,3,-0.8016975308641975,-0.8157484567901234,-0.7881134259259258
ivf,32,branch,16,0.1,branch-minus-scan,binary_recall,648,3,-1.0,-1.0,-0.9999999999999998
ivf,32,branch,16,0.1,branch-minus-scan,ndcg,648,3,-0.35698033212583863,-0.3864118302726391,-0.3315642525681392
ivf,32,branch,16,0.1,branch-minus-scan,precision,648,3,-0.0978395061728395,-0.1074074074074074,-0.08996527777777777
ivf,32,branch,16,0.1,branch-minus-scan,relevance_recall,648,3,-0.4142220391062984,-0.44496234250574523,-0.384403145294349
ivf,32,branch,16,0.1,exploration-minus-deterministic,float_recall,648,3,0.0,0.0,0.0
ivf,32,branch,16,0.1,exploration-minus-deterministic,binary_recall,648,3,0.0,0.0,0.0
ivf,32,branch,16,0.1,exploration-minus-deterministic,ndcg,648,3,0.0,0.0,0.0
ivf,32,branch,16,0.1,exploration-minus-deterministic,precision,648,3,0.0,0.0,0.0
ivf,32,branch,16,0.1,exploration-minus-deterministic,relevance_recall,648,3,0.0,0.0,0.0
ivf,32,branch,32,0.0,branch-minus-scan,float_recall,648,1,-0.8016975308641975,-0.8157484567901234,-0.7881134259259258
ivf,32,branch,32,0.0,branch-minus-scan,binary_recall,648,1,-1.0,-1.0,-0.9999999999999998
ivf,32,branch,32,0.0,branch-minus-scan,ndcg,648,1,-0.35698033212583863,-0.3864118302726391,-0.3315642525681392
ivf,32,branch,32,0.0,branch-minus-scan,precision,648,1,-0.0978395061728395,-0.1074074074074074,-0.08996527777777777
ivf,32,branch,32,0.0,branch-minus-scan,relevance_recall,648,1,-0.4142220391062984,-0.44496234250574523,-0.384403145294349
ivf,32,branch,32,0.1,branch-minus-scan,float_recall,648,3,-0.8016975308641975,-0.8157484567901234,-0.7881134259259258
ivf,32,branch,32,0.1,branch-minus-scan,binary_recall,648,3,-1.0,-1.0,-0.9999999999999998
ivf,32,branch,32,0.1,branch-minus-scan,ndcg,648,3,-0.35698033212583863,-0.3864118302726391,-0.3315642525681392
ivf,32,branch,32,0.1,branch-minus-scan,precision,648,3,-0.0978395061728395,-0.1074074074074074,-0.08996527777777777
ivf,32,branch,32,0.1,branch-minus-scan,relevance_recall,648,3,-0.4142220391062984,-0.44496234250574523,-0.384403145294349
ivf,32,branch,32,0.1,exploration-minus-deterministic,float_recall,648,3,0.0,0.0,0.0
ivf,32,branch,32,0.1,exploration-minus-deterministic,binary_recall,648,3,0.0,0.0,0.0
ivf,32,branch,32,0.1,exploration-minus-deterministic,ndcg,648,3,0.0,0.0,0.0
ivf,32,branch,32,0.1,exploration-minus-deterministic,precision,648,3,0.0,0.0,0.0
ivf,32,branch,32,0.1,exploration-minus-deterministic,relevance_recall,648,3,0.0,0.0,0.0
ivf,32,branch,64,0.0,branch-minus-scan,float_recall,648,1,-0.8016975308641975,-0.8157484567901234,-0.7881134259259258
ivf,32,branch,64,0.0,branch-minus-scan,binary_recall,648,1,-1.0,-1.0,-0.9999999999999998
ivf,32,branch,64,0.0,branch-minus-scan,ndcg,648,1,-0.35698033212583863,-0.3864118302726391,-0.3315642525681392
ivf,32,branch,64,0.0,branch-minus-scan,precision,648,1,-0.0978395061728395,-0.1074074074074074,-0.08996527777777777
ivf,32,branch,64,0.0,branch-minus-scan,relevance_recall,648,1,-0.4142220391062984,-0.44496234250574523,-0.384403145294349
ivf,32,branch,64,0.1,branch-minus-scan,float_recall,648,3,-0.8016460905349795,-0.815747170781893,-0.78801183127572
ivf,32,branch,64,0.1,branch-minus-scan,binary_recall,648,3,-0.9999897119341564,-1.0,-0.9999742798353909
ivf,32,branch,64,0.1,branch-minus-scan,ndcg,648,3,-0.35698033212583863,-0.3864118302726391,-0.3315642525681392
ivf,32,branch,64,0.1,branch-minus-scan,precision,648,3,-0.0978395061728395,-0.1074074074074074,-0.08996527777777777
ivf,32,branch,64,0.1,branch-minus-scan,relevance_recall,648,3,-0.4142220391062984,-0.44496234250574523,-0.384403145294349
ivf,32,branch,64,0.1,exploration-minus-deterministic,float_recall,648,3,5.1440329218106995e-05,0.0,0.00015432098765432098
ivf,32,branch,64,0.1,exploration-minus-deterministic,binary_recall,648,3,1.02880658436214e-05,0.0,2.5720164609053497e-05
ivf,32,branch,64,0.1,exploration-minus-deterministic,ndcg,648,3,0.0,0.0,0.0
ivf,32,branch,64,0.1,exploration-minus-deterministic,precision,648,3,0.0,0.0,0.0
ivf,32,branch,64,0.1,exploration-minus-deterministic,relevance_recall,648,3,0.0,0.0,0.0
ivf,32,branch,128,0.0,branch-minus-scan,float_recall,648,1,-0.8016975308641975,-0.8157484567901234,-0.7881134259259258
ivf,32,branch,128,0.0,branch-minus-scan,binary_recall,648,1,-0.9999228395061729,-0.9999845679012346,-0.9998302469135802
ivf,32,branch,128,0.0,branch-minus-scan,ndcg,648,1,-0.35698033212583863,-0.3864118302726391,-0.3315642525681392
ivf,32,branch,128,0.0,branch-minus-scan,precision,648,1,-0.0978395061728395,-0.1074074074074074,-0.08996527777777777
ivf,32,branch,128,0.0,branch-minus-scan,relevance_recall,648,1,-0.4142220391062984,-0.44496234250574523,-0.384403145294349
ivf,32,branch,128,0.1,branch-minus-scan,float_recall,648,3,-0.8015946502057614,-0.8157458847736625,-0.7879102366255143
ivf,32,branch,128,0.1,branch-minus-scan,binary_recall,648,3,-0.9999022633744857,-0.9999588477366255,-0.999835390946502
ivf,32,branch,128,0.1,branch-minus-scan,ndcg,648,3,-0.35698033212583863,-0.3864118302726391,-0.3315642525681392
ivf,32,branch,128,0.1,branch-minus-scan,precision,648,3,-0.0978395061728395,-0.1074074074074074,-0.08996527777777777
ivf,32,branch,128,0.1,branch-minus-scan,relevance_recall,648,3,-0.4142220391062984,-0.44496234250574523,-0.384403145294349
ivf,32,branch,128,0.1,exploration-minus-deterministic,float_recall,648,3,0.00010288065843621399,0.0,0.00030864197530864197
ivf,32,branch,128,0.1,exploration-minus-deterministic,binary_recall,648,3,2.0576131687242803e-05,-6.17283950617284e-05,8.23045267489712e-05
ivf,32,branch,128,0.1,exploration-minus-deterministic,ndcg,648,3,0.0,0.0,0.0
ivf,32,branch,128,0.1,exploration-minus-deterministic,precision,648,3,0.0,0.0,0.0
ivf,32,branch,128,0.1,exploration-minus-deterministic,relevance_recall,648,3,0.0,0.0,0.0
ivf,32,branch,256,0.0,branch-minus-scan,float_recall,648,1,-0.8015432098765432,-0.815744598765432,-0.7879591049382716
ivf,32,branch,256,0.0,branch-minus-scan,binary_recall,648,1,-0.9992901234567902,-0.9996913580246913,-0.9987959104938271
ivf,32,branch,256,0.0,branch-minus-scan,ndcg,648,1,-0.35698033212583863,-0.3864118302726391,-0.3315642525681392
ivf,32,branch,256,0.0,branch-minus-scan,precision,648,1,-0.0978395061728395,-0.1074074074074074,-0.08996527777777777
ivf,32,branch,256,0.0,branch-minus-scan,relevance_recall,648,1,-0.4142220391062984,-0.44496234250574523,-0.384403145294349
ivf,32,branch,256,0.1,branch-minus-scan,float_recall,648,3,-0.8012860082304527,-0.8155362654320987,-0.7875462962962962
ivf,32,branch,256,0.1,branch-minus-scan,binary_recall,648,3,-0.9992746913580248,-0.9995987654320988,-0.9988477366255144
ivf,32,branch,256,0.1,branch-minus-scan,ndcg,648,3,-0.35666492719128845,-0.38618795712920445,-0.3312144855666449
ivf,32,branch,256,0.1,branch-minus-scan,precision,648,3,-0.0977880658436214,-0.10715277777777779,-0.08991512345679013
ivf,32,branch,256,0.1,branch-minus-scan,relevance_recall,648,3,-0.41396483746020785,-0.4445137858968877,-0.38421054993103604
ivf,32,branch,256,0.1,exploration-minus-deterministic,float_recall,648,3,0.000257201646090535,5.1440329218106995e-05,0.0005658436213991769
ivf,32,branch,256,0.1,exploration-minus-deterministic,binary_recall,648,3,1.543209876543213e-05,-0.00016460905349794235,0.000154320987654321
ivf,32,branch,256,0.1,exploration-minus-deterministic,ndcg,648,3,0.0003154049345501329,0.0,0.0009462148036503986
ivf,32,branch,256,0.1,exploration-minus-deterministic,precision,648,3,5.1440329218106995e-05,0.0,0.00015432098765432098
ivf,32,branch,256,0.1,exploration-minus-deterministic,relevance_recall,648,3,0.00025720164609053495,0.0,0.0007716049382716049
ivf,32,branch,512,0.0,branch-minus-scan,float_recall,648,1,-0.7788580246913581,-0.7949074074074073,-0.7632677469135801
ivf,32,branch,512,0.0,branch-minus-scan,binary_recall,648,1,-0.977824074074074,-0.9839212962962962,-0.9708935185185185
ivf,32,branch,512,0.0,branch-minus-scan,ndcg,648,1,-0.3436154055604752,-0.3733848414822973,-0.3167563427794065
ivf,32,branch,512,0.0,branch-minus-scan,precision,648,1,-0.0933641975308642,-0.10278163580246913,-0.08533564814814815
ivf,32,branch,512,0.0,branch-minus-scan,relevance_recall,648,1,-0.3991453462518277,-0.4305692941746183,-0.36937522022302116
ivf,32,branch,512,0.1,branch-minus-scan,float_recall,648,3,-0.7873456790123456,-0.8016538065843622,-0.7727340534979423
ivf,32,branch,512,0.1,branch-minus-scan,binary_recall,648,3,-0.9852829218106997,-0.9896863425925926,-0.9801369598765433
ivf,32,branch,512,0.1,branch-minus-scan,ndcg,648,3,-0.34733618273967165,-0.37635056670718064,-0.32105971591938376
ivf,32,branch,512,0.1,branch-minus-scan,precision,648,3,-0.09429012345679012,-0.10329475308641975,-0.0863155864197531
ivf,32,branch,512,0.1,branch-minus-scan,relevance_recall,648,3,-0.4041264847977811,-0.4345767961248285,-0.37538527252068915
ivf,32,branch,512,0.1,exploration-minus-deterministic,float_recall,648,3,-0.008487654320987654,-0.014351851851851852,-0.003960905349794239
ivf,32,branch,512,0.1,exploration-minus-deterministic,binary_recall,648,3,-0.007458847736625515,-0.010908050411522634,-0.004701388888888889
ivf,32,branch,512,0.1,exploration-minus-deterministic,ndcg,648,3,-0.0037207771791964235,-0.008763385778588796,0.0001414220828397886
ivf,32,branch,512,0.1,exploration-minus-deterministic,precision,648,3,-0.0009259259259259261,-0.0020061728395061726,-5.2854855908669574e-20
ivf,32,branch,512,0.1,exploration-minus-deterministic,relevance_recall,648,3,-0.004981138545953361,-0.01064000342935528,-0.00042824074074074064
ivf,32,branch,1024,0.0,branch-minus-scan,float_recall,648,1,-0.3165123456790124,-0.3379706790123457,-0.29444444444444445
ivf,32,branch,1024,0.0,branch-minus-scan,binary_recall,648,1,-0.5403703703703703,-0.5584729938271605,-0.5219594907407408
ivf,32,branch,1024,0.0,branch-minus-scan,ndcg,648,1,-0.08692117762596614,-0.10554351417564434,-0.0692722117142156
ivf,32,branch,1024,0.0,branch-minus-scan,precision,648,1,-0.028240740740740736,-0.0345679012345679,-0.022685185185185187
ivf,32,branch,1024,0.0,branch-minus-scan,relevance_recall,648,1,-0.11277458395513952,-0.13662805815583592,-0.09192013276504016
ivf,32,branch,1024,0.1,branch-minus-scan,float_recall,648,3,-0.4057613168724279,-0.4301466049382716,-0.38177983539094645
ivf,32,branch,1024,0.1,branch-minus-scan,binary_recall,648,3,-0.6291255144032921,-0.6479214248971193,-0.6086626800411523
ivf,32,branch,1024,0.1,branch-minus-scan,ndcg,648,3,-0.1368319732210463,-0.15866701272947517,-0.11589541655750071
ivf,32,branch,1024,0.1,branch-minus-scan,precision,648,3,-0.042644032921810696,-0.04989711934156378,-0.036109825102880654
ivf,32,branch,1024,0.1,branch-minus-scan,relevance_recall,648,3,-0.17327331019460648,-0.19966464273466586,-0.14727797476157814
ivf,32,branch,1024,0.1,exploration-minus-deterministic,float_recall,648,3,-0.08924897119341563,-0.10283050411522633,-0.07515432098765432
ivf,32,branch,1024,0.1,exploration-minus-deterministic,binary_recall,648,3,-0.0887551440329218,-0.09885841049382717,-0.0793312757201646
ivf,32,branch,1024,0.1,exploration-minus-deterministic,ndcg,648,3,-0.049910795595080146,-0.06432315998014167,-0.037478932807185915
ivf,32,branch,1024,0.1,exploration-minus-deterministic,precision,648,3,-0.014403292181069954,-0.018106995884773658,-0.011262860082304522
ivf,32,branch,1024,0.1,exploration-minus-deterministic,relevance_recall,648,3,-0.06049872623946698,-0.07596751706512508,-0.04567978803318309
ivf,32,branch,2048,0.0,branch-minus-scan,float_recall,648,1,-0.10030864197530864,-0.11065586419753086,-0.0901195987654321
ivf,32,branch,2048,0.0,branch-minus-scan,binary_recall,648,1,-0.24362654320987656,-0.2519637345679012,-0.23547376543209877
ivf,32,branch,2048,0.0,branch-minus-scan,ndcg,648,1,-0.011057883437831744,-0.021231541298434655,-0.0024014694946769945
ivf,32,branch,2048,0.0,branch-minus-scan,precision,648,1,-0.004629629629629629,-0.007716049382716049,-0.0020061728395061726
ivf,32,branch,2048,0.0,branch-minus-scan,relevance_recall,648,1,-0.01824600725063688,-0.032927214996080735,-0.004881901577503432
ivf,32,branch,2048,0.1,branch-minus-scan,float_recall,648,3,-0.09850823045267489,-0.1085403806584362,-0.08873328189300411
ivf,32,branch,2048,0.1,branch-minus-scan,binary_recall,648,3,-0.24478395061728395,-0.2527736625514403,-0.23655311213991767
ivf,32,branch,2048,0.1,branch-minus-scan,ndcg,648,3,-0.010287314353376511,-0.02027602672046451,-0.0014933904652078545
ivf,32,branch,2048,0.1,branch-minus-scan,precision,648,3,-0.004012345679012337,-0.007098765432098756,-0.0012860082304526656
ivf,32,branch,2048,0.1,branch-minus-scan,relevance_recall,648,3,-0.016072040956300212,-0.030329784563002154,-0.00177744708994709
ivf,32,branch,2048,0.1,exploration-minus-deterministic,float_recall,648,3,0.0018004115226337512,-0.0008744855967078119,0.004270833333333341
ivf,32,branch,2048,0.1,exploration-minus-deterministic,binary_recall,648,3,-0.0011574074074074067,-0.0027777777777777783,0.0005302211934156376
ivf,32,branch,2048,0.1,exploration-minus-deterministic,ndcg,648,3,0.0007705690844552308,-0.0012450702271608275,0.0028274502725745194
ivf,32,branch,2048,0.1,exploration-minus-deterministic,precision,648,3,0.0006172839506172933,-0.00010288065843620406,0.0013901748971193505
ivf,32,branch,2048,0.1,exploration-minus-deterministic,relevance_recall,648,3,0.002173966294336665,-0.002500673623358808,0.007373113854595336
ivf,32,branch,4096,0.0,branch-minus-scan,float_recall,648,1,-0.016666666666666666,-0.020987654320987655,-0.01234567901234568
ivf,32,branch,4096,0.0,branch-minus-scan,binary_recall,648,1,-0.05348765432098767,-0.058443287037037044,-0.049057870370370384
ivf,32,branch,4096,0.0,branch-minus-scan,ndcg,648,1,-0.002996881466961955,-0.008072708742018164,0.0009746590850639156
ivf,32,branch,4096,0.0,branch-minus-scan,precision,648,1,-0.0006172839506172839,-0.0020061728395061726,0.000617283950617284
ivf,32,branch,4096,0.0,branch-minus-scan,relevance_recall,648,1,-0.00399519890260631,-0.010554912551440329,0.0022550154320987647
ivf,32,branch,4096,0.1,branch-minus-scan,float_recall,648,3,-0.018878600823045263,-0.023559670781892993,-0.01455632716049382
ivf,32,branch,4096,0.1,branch-minus-scan,binary_recall,648,3,-0.05936728395061731,-0.0644448302469136,-0.05484194958847738
ivf,32,branch,4096,0.1,branch-minus-scan,ndcg,648,3,-0.0028316212479948736,-0.00782390471579368,0.0008323081125544949
ivf,32,branch,4096,0.1,branch-minus-scan,precision,648,3,-0.0006687242798353808,-0.002006172839506163,0.0005658436213991876
ivf,32,branch,4096,0.1,branch-minus-scan,relevance_recall,648,3,-0.00446673525377229,-0.010948431069958846,0.0011582647462277098
ivf,32,branch,4096,0.1,exploration-minus-deterministic,float_recall,648,3,-0.002211934156378594,-0.004320987654320981,-0.0003086419753086334
ivf,32,branch,4096,0.1,exploration-minus-deterministic,binary_recall,648,3,-0.005879629629629636,-0.007474537037037043,-0.004346193415637865
ivf,32,branch,4096,0.1,exploration-minus-deterministic,ndcg,648,3,0.00016526021896708158,-0.0005679894417077548,0.0010108060363449593
ivf,32,branch,4096,0.1,exploration-minus-deterministic,precision,648,3,-5.144032921809683e-05,-0.00046296296296295246,0.0003086419753086517
ivf,32,branch,4096,0.1,exploration-minus-deterministic,relevance_recall,648,3,-0.0004715363511659798,-0.0020576131687242787,0.0006858710562414279
ivf,64,branch,0,0.0,branch-minus-scan,float_recall,648,1,0.0,0.0,0.0
ivf,64,branch,0,0.0,branch-minus-scan,binary_recall,648,1,0.0,0.0,0.0
ivf,64,branch,0,0.0,branch-minus-scan,ndcg,648,1,0.0,0.0,0.0
ivf,64,branch,0,0.0,branch-minus-scan,precision,648,1,0.0,0.0,0.0
ivf,64,branch,0,0.0,branch-minus-scan,relevance_recall,648,1,0.0,0.0,0.0
ivf,64,branch,0,0.1,branch-minus-scan,float_recall,648,3,6.574816137344195e-18,1.7117009113264976e-18,1.1329243441873221e-17
ivf,64,branch,0,0.1,branch-minus-scan,binary_recall,648,3,0.0,0.0,0.0
ivf,64,branch,0,0.1,branch-minus-scan,ndcg,648,3,5.782411586589357e-19,-4.716948710912243e-19,1.585344509989915e-18
ivf,64,branch,0,0.1,branch-minus-scan,precision,648,3,1.0301259159812891e-17,9.101408755595598e-18,1.1521990494759532e-17
ivf,64,branch,0,0.1,branch-minus-scan,relevance_recall,648,3,1.2421476741562322e-18,6.424901762877063e-19,1.9703032072822993e-18
ivf,64,branch,0,0.1,exploration-minus-deterministic,float_recall,648,3,6.574816137344195e-18,1.7117009113264976e-18,1.1329243441873221e-17
ivf,64,branch,0,0.1,exploration-minus-deterministic,binary_recall,648,3,0.0,0.0,0.0
ivf,64,branch,0,0.1,exploration-minus-deterministic,ndcg,648,3,5.782411586589357e-19,-4.716948710912243e-19,1.585344509989915e-18
ivf,64,branch,0,0.1,exploration-minus-deterministic,precision,648,3,1.0301259159812891e-17,9.101408755595598e-18,1.1521990494759532e-17
ivf,64,branch,0,0.1,exploration-minus-deterministic,relevance_recall,648,3,1.2421476741562322e-18,6.424901762877063e-19,1.9703032072822993e-18
ivf,64,branch,16,0.0,branch-minus-scan,float_recall,648,1,-0.803858024691358,-0.8180555555555555,-0.7905787037037036
