setting_id,documents,method,router,clusters,probes,node_budget,leaf_size,key_bits,candidate_target,exploration,seeds,recall,recall_low,p50_ms,p95_ms,sources,lifetime_peak_bytes
s0057,100000,keys,ivf,16384,6095,0,0,12,0,0,0,0.02075,,4.196311812847853,4.846664797514677,1,99516416
s0058,1000000,branch,none,1,1,0,128,0,0,0,0,1.0,1.0,0.1460209023207426,0.18718421924859285,1,184942592
s0059,1000000,scan,ivf,4096,3734,0,0,0,0,0,0,0.9895,0.9865,24.880458367988467,25.457402039319277,1,187940864
s0060,100000,keys,ivf,16384,8524,0,0,4,0,0,0,0.95,0.943,5.133249796926975,5.769529240205883,1,98353152
s0061,1000000,keys,direct,16384,15991,0,0,13,0,0,0,0.003,,8.918437408283353,9.4266900094226,1,211501056
s0062,100000,scan,direct,16384,14373,0,0,0,0,0,0,0.95025,0.93474375,4.660625010728836,5.186680983752012,1,63111168
s0063,100000,branch,ivf,16384,3570,0,128,0,0,0,0,0.80025,0.78799375,1.752916257828474,1.8293149769306183,1,128761856
s0064,100000,branch,ivf,16384,12430,0,64,0,0,0,0,0.99,0.98674375,4.507103934884071,4.994362057186663,1,128663552
s0065,100000,scan,none,1,1,0,0,0,0,0,0,1.0,1.0,2.6547289453446865,2.7109702583402395,1,59195392
s0066,1000000,scan,ivf,8192,3514,0,0,0,0,0,0,0.7995,,11.627249885350466,11.842349637299776,1,196313088
s0067,1000000,branch,direct,16384,14234,0,128,0,0,0,0,0.95,0.93225,27.181916404515505,28.260224498808384,1,221134848
s0068,100000,keys,direct,16384,15971,0,0,13,0,0,0,0.00575,,5.471125012263656,5.8353935135528445,1,67403776
s0069,100000,branch,ivf,16384,16336,0,160,0,0,0,0,1.0,1.0,6.067666923627257,6.436408404260874,1,128761856
s0070,100000,keys,none,1,1,0,0,13,0,0,0,1.0,1.0,3.2472710590809584,3.4409417305141687,1,56967168
s0071,100000,keys,direct,16384,12421,0,0,14,0,0,0,0.004,,5.385750206187367,5.9801854426041245,1,67616768
s0072,100000,scan,direct,16384,12421,0,0,0,0,0,0,0.9,0.8684937500000001,4.292749799787998,4.468632698990405,1,62439424
s0073,100000,keys,ivf,16384,16336,0,0,13,0,0,0,0.005,,5.061895353719592,5.269499588757753,1,99696640
s0074,1000000,keys,direct,16384,16374,0,0,4,0,0,0,1.0,1.0,80.19079198129475,89.69052522443235,1,164429824
