case_id,documents,method,router,clusters,probes,node_budget,leaf_size,key_bits,key_offset,candidate_target,key_limit,recall,routing_recall,p50_ms,p95_ms,mean_routing_ms,mean_scored,logical_bytes,routing_bytes,rss_before_queries,lifetime_peak_bytes,budget_status,power_unchanged,predicted_p50_ms,prediction_error_percent
568,1000000,keys,sign,8192,640,0,0,8,13,10000,524288,0.2283,0.9255,0.7295210380107164,1.3092190958559513,0.08029252290725708,17781.95,42669700,220080,103448576,143147008,fits_by_lifetime_peak,True,0.6297782659121957,-13.672364044565855
569,1000000,branch,ivf,8192,640,4096,128,0,0,0,0,0.9472,0.9473,2.7662499342113733,3.1686899717897177,0.21092919167131186,76893.74,80310784,8454144,182566912,222199808,fits_by_lifetime_peak,True,2.9955820607170383,8.29036175182214
570,1000000,branch,ivf,8192,128,0,1024,0,0,0,0,0.8151,0.8151,0.622353982180357,0.7077145390212536,0.13922625686973333,15760.27,80310784,8454144,190775296,230555648,fits_by_lifetime_peak,True,0.6841104152357362,9.923039752878516
571,1000000,branch,sign,8192,448,1024,1024,0,0,0,0,0.5817,0.8848,3.968958742916584,6.184337427839637,0.07263209670782089,139027.23,77089280,220080,141344768,180731904,fits_by_lifetime_peak,True,4.787566817450369,20.625260365700647
572,1000000,branch,sign,8192,320,4096,1024,0,0,0,0,0.8305,0.8305,9.69154154881835,19.584629358723756,0.06775920279324055,311993.15,77089280,220080,141459456,180961280,fits_by_lifetime_peak,True,10.45505729430771,7.87816614770076
573,1000000,scan,sign,8192,384,0,0,0,0,0,0,0.8615,0.8615,9.050083812326193,15.508845774456857,0.06949462927877903,352970.21,40000000,220080,101990400,141787136,fits_by_lifetime_peak,True,9.15675109502703,1.1786330923870159
574,1000000,keys,sign,8192,3072,0,0,8,13,0,524288,0.9923,0.9995,39.371166843920946,44.91260175127536,0.18466712441295385,875275.12,42669700,220080,103907328,143491072,fits_by_lifetime_peak,True,44.92417739345667,14.104256984685048
575,1000000,keys,ivf,8192,1536,0,0,8,0,10000,524288,0.2904,0.9808,1.0765003971755505,1.424608682282269,0.2658350020647049,14848.71,44062680,8454144,132366336,171950080,fits_by_lifetime_peak,True,0.8867353767527775,-17.62795637796937
576,1000000,keys,sign,8192,448,0,0,4,13,10000,524288,0.2859,0.8848,0.9952080436050892,2.818566164933145,0.0709566893056035,38311.7,40668540,220080,97533952,137330688,fits_by_lifetime_peak,True,0.9023970490799289,-9.325788223028953
577,1000000,branch,sign,8192,384,1024,512,0,0,0,0,0.3687,0.8615,1.9268332980573177,3.1517753144726153,0.06724874023348093,61180.57,77089280,220080,141361152,180813824,fits_by_lifetime_peak,True,2.140702179865074,11.099501032257653
578,1000000,branch,sign,8192,6144,256,512,0,0,0,0,0.1694,1.0,1.109208445996046,1.280329329892993,0.1731708785519004,24213.69,77089280,220080,142016512,180961280,fits_by_lifetime_peak,True,0.9968688422740555,-10.127907349381204
579,1000000,keys,sign,8192,4096,0,0,8,13,10000,524288,0.1765,1.0,1.1960414703935385,2.2223436506465073,0.16304171178489923,24707.11,42669700,220080,103645184,143032320,fits_by_lifetime_peak,True,1.1502520658188058,-3.8284127856926586
580,1000000,branch,ivf,8192,6144,2048,128,0,0,0,0,0.4094,0.9999,4.038291983306408,4.197593708522618,0.4776174481958151,110619.74,80310784,8454144,183238656,230785024,fits_by_lifetime_peak,True,4.30107564720047,6.507297267764778
581,1000000,keys,sign,8192,1024,0,0,8,13,0,524288,0.9621,0.9621,25.43270867317915,32.27632935158908,0.10920800268650055,628460.43,42669700,220080,103858176,143589376,fits_by_lifetime_peak,True,27.844099739627808,9.481455937061334
582,1000000,branch,ivf,8192,448,512,512,0,0,0,0,0.9247,0.9247,1.7132291104644537,1.8418753985315561,0.18678208347409964,54179.12,80310784,8454144,176324608,216023040,fits_by_lifetime_peak,True,2.0216237102950867,18.00077981088166
