query,top_k,empty_depths,lookups_at_empty_depths,total_lookups
877,2,16,2496,4836
877,3,16,2496,4836
877,5,16,2496,4836
877,10,16,2496,4992
877,20,16,2496,4992
877,50,16,2496,4992
877,100,16,2496,4992
878,1,19,2964,4992
878,2,19,2964,4992
878,3,19,2964,4992
878,5,19,2964,4992
878,10,19,2964,4992
878,20,19,2964,4992
878,50,19,2964,4992
878,100,19,2964,4992
879,1,16,2496,4836
879,2,16,2496,4836
879,3,16,2496,4836
879,5,16,2496,4992
879,10,16,2496,4992
879,20,16,2496,4992
879,50,16,2496,4992
879,100,16,2496,4992
880,1,13,2028,4992
880,2,13,2028,4992
880,3,13,2028,4992
880,5,13,2028,4992
880,10,13,2028,4992
880,20,13,2028,4992
880,50,13,2028,4992
880,100,13,2028,4992
881,1,8,1248,4992
881,2,8,1248,4992
881,3,8,1248,4992
881,5,8,1248,4992
881,10,8,1248,4992
881,20,8,1248,4992
881,50,8,1248,4992
881,100,8,1248,4992
882,1,10,1560,4836
882,2,10,1560,4992
882,3,10,1560,4992
882,5,10,1560,4992
882,10,10,1560,4992
882,20,10,1560,4992
882,50,10,1560,4992
882,100,10,1560,4992
883,1,14,2184,4836
883,2,14,2184,4836
883,3,14,2184,4836
883,5,14,2184,4836
883,10,14,2184,4836
883,20,14,2184,4836
883,50,14,2184,4992
883,100,14,2184,4992
884,1,0,0,156
884,2,10,1560,4992
884,3,10,1560,4992
884,5,10,1560,4992
884,10,10,1560,4992
884,20,10,1560,4992
884,50,10,1560,4992
884,100,10,1560,4992
885,1,11,1716,4992
885,2,11,1716,4992
885,3,11,1716,4992
885,5,11,1716,4992
885,10,11,1716,4992
885,20,11,1716,4992
885,50,11,1716,4992
885,100,11,1716,4992
886,1,11,1716,4836
886,2,11,1716,4992
886,3,11,1716,4992
886,5,11,1716,4992
886,10,11,1716,4992
886,20,11,1716,4992
886,50,11,1716,4992
886,100,11,1716,4992
887,1,16,2496,4992
887,2,16,2496,4992
887,3,16,2496,4992
887,5,16,2496,4992
887,10,16,2496,4992
887,20,16,2496,4992
887,50,16,2496,4992
887,100,16,2496,4992
888,1,18,2808,4836
888,2,18,2808,4992
888,3,18,2808,4992
888,5,18,2808,4992
888,10,18,2808,4992
888,20,18,2808,4992
888,50,18,2808,4992
888,100,18,2808,4992
889,1,8,1248,1716
889,2,9,1404,4992
889,3,9,1404,4992
889,5,9,1404,4992
889,10,9,1404,4992
889,20,9,1404,4992
889,50,9,1404,4992
889,100,9,1404,4992
890,1,17,2652,4992
890,2,17,2652,4992
890,3,17,2652,4992
890,5,17,2652,4992
890,10,17,2652,4992
890,20,17,2652,4992
890,50,17,2652,4992
890,100,17,2652,4992
891,1,15,2340,4836
891,2,15,2340,4992
891,3,15,2340,4992
891,5,15,2340,4992
891,10,15,2340,4992
891,20,15,2340,4992
891,50,15,2340,4992
891,100,15,2340,4992
892,1,10,1560,4836
892,2,10,1560,4992
892,3,10,1560,4992
892,5,10,1560,4992
892,10,10,1560,4992
892,20,10,1560,4992
892,50,10,1560,4992
892,100,10,1560,4992
893,1,10,1560,4992
893,2,10,1560,4992
893,3,10,1560,4992
893,5,10,1560,4992
893,10,10,1560,4992
893,20,10,1560,4992
893,50,10,1560,4992
893,100,10,1560,4992
894,1,11,1716,4836
894,2,11,1716,4836
894,3,11,1716,4992
894,5,11,1716,4992
894,10,11,1716,4992
894,20,11,1716,4992
894,50,11,1716,4992
894,100,11,1716,4992
895,1,13,2028,4836
895,2,13,2028,4836
895,3,13,2028,4836
895,5,13,2028,4992
895,10,13,2028,4992
895,20,13,2028,4992
895,50,13,2028,4992
895,100,13,2028,4992
896,1,9,1404,4836
896,2,9,1404,4836
896,3,9,1404,4836
896,5,9,1404,4992
896,10,9,1404,4992
896,20,9,1404,4992
896,50,9,1404,4992
896,100,9,1404,4992
897,1,9,1404,4836
897,2,9,1404,4992
897,3,9,1404,4992
897,5,9,1404,4992
897,10,9,1404,4992
897,20,9,1404,4992
897,50,9,1404,4992
897,100,9,1404,4992
898,1,15,2340,4992
898,2,15,2340,4992
898,3,15,2340,4992
898,5,15,2340,4992
898,10,15,2340,4992
898,20,15,2340,4992
898,50,15,2340,4992
898,100,15,2340,4992
899,1,13,2028,4992
899,2,13,2028,4992
899,3,13,2028,4992
899,5,13,2028,4992
899,10,13,2028,4992
899,20,13,2028,4992
899,50,13,2028,4992
899,100,13,2028,4992
900,1,18,2808,4836
900,2,18,2808,4836
900,3,18,2808,4836
900,5,18,2808,4836
900,10,18,2808,4836
900,20,18,2808,4836
900,50,18,2808,4836
900,100,18,2808,4836
901,1,0,0,156
901,2,0,0,156
901,3,0,0,156
901,5,9,1404,3588
901,10,9,1404,4992
901,20,9,1404,4992
901,50,9,1404,4992
901,100,9,1404,4992
902,1,20,3120,4836
902,2,20,3120,4836
902,3,20,3120,4836
902,5,20,3120,4992
902,10,20,3120,4992
902,20,20,3120,4992
902,50,20,3120,4992
902,100,20,3120,4992
903,1,0,0,156
903,2,7,1092,4992
903,3,7,1092,4992
903,5,7,1092,4992
903,10,7,1092,4992
903,20,7,1092,4992
903,50,7,1092,4992
903,100,7,1092,4992
904,1,20,3120,4992
904,2,20,3120,4992
904,3,20,3120,4992
904,5,20,3120,4992
904,10,20,3120,4992
904,20,20,3120,4992
904,50,20,3120,4992
904,100,20,3120,4992
905,1,12,1872,4836
905,2,12,1872,4836
905,3,12,1872,4836
905,5,12,1872,4836
905,10,12,1872,4836
905,20,12,1872,4836
905,50,12,1872,4992
905,100,12,1872,4992
906,1,12,1872,4992
906,2,12,1872,4992
906,3,12,1872,4992
906,5,12,1872,4992
906,10,12,1872,4992
906,20,12,1872,4992
906,50,12,1872,4992
906,100,12,1872,4992
907,1,15,2340,4992
907,2,15,2340,4992
907,3,15,2340,4992
907,5,15,2340,4992
907,10,15,2340,4992
907,20,15,2340,4992
907,50,15,2340,4992
907,100,15,2340,4992
908,1,12,1872,4836
908,2,12,1872,4836
908,3,12,1872,4836
908,5,12,1872,4836
908,10,12,1872,4992
908,20,12,1872,4992
908,50,12,1872,4992
908,100,12,1872,4992
909,1,14,2184,4836
909,2,14,2184,4836
909,3,14,2184,4992
909,5,14,2184,4992
909,10,14,2184,4992
909,20,14,2184,4992
909,50,14,2184,4992
909,100,14,2184,4992
910,1,11,1716,4992
910,2,11,1716,4992
910,3,11,1716,4992
910,5,11,1716,4992
910,10,11,1716,4992
910,20,11,1716,4992
910,50,11,1716,4992
910,100,11,1716,4992
911,1,5,780,1092
911,2,5,780,1092
911,3,10,1560,4836
911,5,10,1560,4836
911,10,10,1560,4836
911,20,10,1560,4836
911,50,10,1560,4992
911,100,10,1560,4992
912,1,14,2184,4836
912,2,14,2184,4836
912,3,14,2184,4836
912,5,14,2184,4836
912,10,14,2184,4992
912,20,14,2184,4992
912,50,14,2184,4992
912,100,14,2184,4992
913,1,0,0,156
913,2,16,2496,4992
913,3,16,2496,4992
913,5,16,2496,4992
913,10,16,2496,4992
913,20,16,2496,4992
913,50,16,2496,4992
913,100,16,2496,4992
914,1,4,624,4992
914,2,4,624,4992
914,3,4,624,4992
914,5,4,624,4992
914,10,4,624,4992
914,20,4,624,4992
914,50,4,624,4992
914,100,4,624,4992
915,1,14,2184,4992
915,2,14,2184,4992
915,3,14,2184,4992
915,5,14,2184,4992
915,10,14,2184,4992
915,20,14,2184,4992
915,50,14,2184,4992
915,100,14,2184,4992
916,1,0,0,156
916,2,0,0,156
916,3,5,780,4836
916,5,5,780,4836
916,10,5,780,4992
916,20,5,780,4992
916,50,5,780,4992
916,100,5,780,4992
917,1,14,2184,4992
917,2,14,2184,4992
917,3,14,2184,4992
917,5,14,2184,4992
917,10,14,2184,4992
917,20,14,2184,4992
917,50,14,2184,4992
917,100,14,2184,4992
918,1,9,1404,4836
918,2,9,1404,4836
918,3,9,1404,4836
918,5,9,1404,4992
918,10,9,1404,4992
918,20,9,1404,4992
918,50,9,1404,4992
918,100,9,1404,4992
919,1,0,0,156
919,2,0,0,156
919,3,7,1092,4992
919,5,7,1092,4992
919,10,7,1092,4992
919,20,7,1092,4992
919,50,7,1092,4992
919,100,7,1092,4992
920,1,7,1092,4836
920,2,7,1092,4836
920,3,7,1092,4836
920,5,7,1092,4992
920,10,7,1092,4992
920,20,7,1092,4992
920,50,7,1092,4992
920,100,7,1092,4992
921,1,5,780,4992
921,2,5,780,4992
921,3,5,780,4992
921,5,5,780,4992
921,10,5,780,4992
921,20,5,780,4992
921,50,5,780,4992
921,100,5,780,4992
922,1,10,1560,4836
922,2,10,1560,4836
922,3,10,1560,4836
922,5,10,1560,4836
922,10,10,1560,4836
922,20,10,1560,4836
922,50,10,1560,4836
922,100,10,1560,4836
923,1,0,0,156
923,2,0,0,156
923,3,11,1716,4992
923,5,11,1716,4992
923,10,11,1716,4992
923,20,11,1716,4992
923,50,11,1716,4992
923,100,11,1716,4992
924,1,7,1092,4992
924,2,7,1092,4992
924,3,7,1092,4992
924,5,7,1092,4992
924,10,7,1092,4992
924,20,7,1092,4992
924,50,7,1092,4992
924,100,7,1092,4992
925,1,10,1560,4836
925,2,10,1560,4836
925,3,10,1560,4836
925,5,10,1560,4836
925,10,10,1560,4836
925,20,10,1560,4992
925,50,10,1560,4992
925,100,10,1560,4992
926,1,7,1092,4992
926,2,7,1092,4992
926,3,7,1092,4992
926,5,7,1092,4992
926,10,7,1092,4992
926,20,7,1092,4992
926,50,7,1092,4992
926,100,7,1092,4992
927,1,7,1092,4992
927,2,7,1092,4992
927,3,7,1092,4992
927,5,7,1092,4992
927,10,7,1092,4992
927,20,7,1092,4992
927,50,7,1092,4992
927,100,7,1092,4992
928,1,13,2028,4836
928,2,13,2028,4836
928,3,13,2028,4836
928,5,13,2028,4836
928,10,13,2028,4836
928,20,13,2028,4992
928,50,13,2028,4992
928,100,13,2028,4992
929,1,0,0,156
929,2,3,468,4836
929,3,3,468,4836
929,5,3,468,4992
929,10,3,468,4992
929,20,3,468,4992
929,50,3,468,4992
929,100,3,468,4992
930,1,10,1560,4836
930,2,10,1560,4836
930,3,10,1560,4992
930,5,10,1560,4992
930,10,10,1560,4992
930,20,10,1560,4992
930,50,10,1560,4992
930,100,10,1560,4992
931,1,12,1872,4992
931,2,12,1872,4992
931,3,12,1872,4992
931,5,12,1872,4992
931,10,12,1872,4992
931,20,12,1872,4992
931,50,12,1872,4992
931,100,12,1872,4992
932,1,13,2028,4992
932,2,13,2028,4992
932,3,13,2028,4992
932,5,13,2028,4992
932,10,13,2028,4992
932,20,13,2028,4992
932,50,13,2028,4992
932,100,13,2028,4992
933,1,7,1092,4992
933,2,7,1092,4992
933,3,7,1092,4992
933,5,7,1092,4992
933,10,7,1092,4992
933,20,7,1092,4992
933,50,7,1092,4992
933,100,7,1092,4992
934,1,0,0,156
934,2,0,0,156
934,3,12,1872,4836
934,5,12,1872,4836
934,10,12,1872,4992
934,20,12,1872,4992
934,50,12,1872,4992
934,100,12,1872,4992
935,1,9,1404,1872
935,2,11,1716,4836
935,3,11,1716,4836
935,5,11,1716,4836
935,10,11,1716,4836
935,20,11,1716,4836
935,50,11,1716,4992
935,100,11,1716,4992
936,1,19,2964,4992
936,2,19,2964,4992
936,3,19,2964,4992
936,5,19,2964,4992
936,10,19,2964,4992
936,20,19,2964,4992
936,50,19,2964,4992
936,100,19,2964,4992
937,1,9,1404,4992
937,2,9,1404,4992
937,3,9,1404,4992
937,5,9,1404,4992
937,10,9,1404,4992
937,20,9,1404,4992
937,50,9,1404,4992
937,100,9,1404,4992
938,1,12,1872,4992
938,2,12,1872,4992
938,3,12,1872,4992
938,5,12,1872,4992
938,10,12,1872,4992
938,20,12,1872,4992
938,50,12,1872,4992
938,100,12,1872,4992
939,1,15,2340,4836
939,2,15,2340,4836
939,3,15,2340,4836
939,5,15,2340,4836
939,10,15,2340,4992
939,20,15,2340,4992
939,50,15,2340,4992
939,100,15,2340,4992
940,1,9,1404,4836
940,2,9,1404,4836
940,3,9,1404,4836
940,5,9,1404,4836
940,10,9,1404,4836
940,20,9,1404,4836
940,50,9,1404,4836
940,100,9,1404,4992
941,1,15,2340,4992
941,2,15,2340,4992
941,3,15,2340,4992
941,5,15,2340,4992
941,10,15,2340,4992
941,20,15,2340,4992
941,50,15,2340,4992
941,100,15,2340,4992
942,1,7,1092,4836
942,2,7,1092,4836
942,3,7,1092,4992
942,5,7,1092,4992
942,10,7,1092,4992
942,20,7,1092,4992
942,50,7,1092,4992
942,100,7,1092,4992
943,1,6,936,4836
943,2,6,936,4836
943,3,6,936,4992
943,5,6,936,4992
943,10,6,936,4992
943,20,6,936,4992
943,50,6,936,4992
943,100,6,936,4992
944,1,9,1404,4992
944,2,9,1404,4992
944,3,9,1404,4992
944,5,9,1404,4992
944,10,9,1404,4992
944,20,9,1404,4992
944,50,9,1404,4992
944,100,9,1404,4992
945,1,7,1092,4212
945,2,7,1092,4212
945,3,7,1092,4992
945,5,7,1092,4992
945,10,7,1092,4992
945,20,7,1092,4992
945,50,7,1092,4992
945,100,7,1092,4992
946,1,13,2028,4992
946,2,13,2028,4992
946,3,13,2028,4992
946,5,13,2028,4992
946,10,13,2028,4992
946,20,13,2028,4992
946,50,13,2028,4992
946,100,13,2028,4992
947,1,15,2340,4836
947,2,15,2340,4992
947,3,15,2340,4992
947,5,15,2340,4992
947,10,15,2340,4992
947,20,15,2340,4992
947,50,15,2340,4992
947,100,15,2340,4992
948,1,17,2652,4992
948,2,17,2652,4992
948,3,17,2652,4992
948,5,17,2652,4992
948,10,17,2652,4992
948,20,17,2652,4992
948,50,17,2652,4992
948,100,17,2652,4992
949,1,19,2964,4992
949,2,19,2964,4992
949,3,19,2964,4992
949,5,19,2964,4992
949,10,19,2964,4992
949,20,19,2964,4992
949,50,19,2964,4992
949,100,19,2964,4992
950,1,16,2496,4836
950,2,16,2496,4992
950,3,16,2496,4992
950,5,16,2496,4992
950,10,16,2496,4992
950,20,16,2496,4992
950,50,16,2496,4992
950,100,16,2496,4992
951,1,15,2340,4992
951,2,15,2340,4992
951,3,15,2340,4992
951,5,15,2340,4992
951,10,15,2340,4992
951,20,15,2340,4992
951,50,15,2340,4992
951,100,15,2340,4992
952,1,11,1716,4992
952,2,11,1716,4992
952,3,11,1716,4992
952,5,11,1716,4992
952,10,11,1716,4992
952,20,11,1716,4992
952,50,11,1716,4992
952,100,11,1716,4992
953,1,15,2340,4992
953,2,15,2340,4992
953,3,15,2340,4992
953,5,15,2340,4992
953,10,15,2340,4992
953,20,15,2340,4992
953,50,15,2340,4992
953,100,15,2340,4992
954,1,19,2964,4992
954,2,19,2964,4992
954,3,19,2964,4992
954,5,19,2964,4992
954,10,19,2964,4992
954,20,19,2964,4992
954,50,19,2964,4992
954,100,19,2964,4992
955,1,13,2028,4836
955,2,13,2028,4836
955,3,13,2028,4836
955,5,13,2028,4836
955,10,13,2028,4992
955,20,13,2028,4992
955,50,13,2028,4992
955,100,13,2028,4992
956,1,14,2184,4992
956,2,14,2184,4992
956,3,14,2184,4992
956,5,14,2184,4992
956,10,14,2184,4992
956,20,14,2184,4992
956,50,14,2184,4992
956,100,14,2184,4992
957,1,8,1248,4992
957,2,8,1248,4992
957,3,8,1248,4992
957,5,8,1248,4992
957,10,8,1248,4992
957,20,8,1248,4992
957,50,8,1248,4992
957,100,8,1248,4992
958,1,0,0,156
958,2,0,0,156
958,3,0,0,156
958,5,8,1248,4836
958,10,8,1248,4836
958,20,8,1248,4992
958,50,8,1248,4992
958,100,8,1248,4992
959,1,13,2028,4992
959,2,13,2028,4992
959,3,13,2028,4992
959,5,13,2028,4992
959,10,13,2028,4992
959,20,13,2028,4992
959,50,13,2028,4992
959,100,13,2028,4992
960,1,19,2964,4836
960,2,19,2964,4992
960,3,19,2964,4992
960,5,19,2964,4992
960,10,19,2964,4992
960,20,19,2964,4992
960,50,19,2964,4992
960,100,19,2964,4992
961,1,5,780,4836
961,2,5,780,4992
961,3,5,780,4992
961,5,5,780,4992
961,10,5,780,4992
961,20,5,780,4992
961,50,5,780,4992
961,100,5,780,4992
962,1,18,2808,4836
962,2,18,2808,4836
962,3,18,2808,4836
962,5,18,2808,4836
962,10,18,2808,4836
962,20,18,2808,4836
962,50,18,2808,4992
962,100,18,2808,4992
963,1,9,1404,4992
963,2,9,1404,4992
963,3,9,1404,4992
963,5,9,1404,4992
963,10,9,1404,4992
963,20,9,1404,4992
963,50,9,1404,4992
963,100,9,1404,4992
964,1,9,1404,4992
964,2,9,1404,4992
964,3,9,1404,4992
964,5,9,1404,4992
964,10,9,1404,4992
964,20,9,1404,4992
964,50,9,1404,4992
964,100,9,1404,4992
965,1,15,2340,4992
965,2,15,2340,4992
965,3,15,2340,4992
965,5,15,2340,4992
965,10,15,2340,4992
965,20,15,2340,4992
965,50,15,2340,4992
965,100,15,2340,4992
966,1,8,1248,4836
966,2,8,1248,4836
966,3,8,1248,4836
966,5,8,1248,4836
966,10,8,1248,4836
966,20,8,1248,4992
966,50,8,1248,4992
966,100,8,1248,4992
967,1,14,2184,4992
967,2,14,2184,4992
967,3,14,2184,4992
967,5,14,2184,4992
967,10,14,2184,4992
967,20,14,2184,4992
967,50,14,2184,4992
967,100,14,2184,4992
968,1,13,2028,4992
968,2,13,2028,4992
968,3,13,2028,4992
968,5,13,2028,4992
968,10,13,2028,4992
968,20,13,2028,4992
968,50,13,2028,4992
968,100,13,2028,4992
969,1,10,1560,4836
969,2,10,1560,4836
969,3,10,1560,4992
969,5,10,1560,4992
969,10,10,1560,4992
969,20,10,1560,4992
969,50,10,1560,4992
969,100,10,1560,4992
970,1,18,2808,4992
970,2,18,2808,4992
970,3,18,2808,4992
970,5,18,2808,4992
970,10,18,2808,4992
970,20,18,2808,4992
970,50,18,2808,4992
970,100,18,2808,4992
971,1,10,1560,4524
971,2,10,1560,4992
971,3,10,1560,4992
971,5,10,1560,4992
971,10,10,1560,4992
971,20,10,1560,4992
971,50,10,1560,4992
971,100,10,1560,4992
972,1,11,1716,4992
972,2,11,1716,4992
972,3,11,1716,4992
972,5,11,1716,4992
972,10,11,1716,4992
972,20,11,1716,4992
972,50,11,1716,4992
972,100,11,1716,4992
973,1,19,2964,4992
973,2,19,2964,4992
973,3,19,2964,4992
973,5,19,2964,4992
973,10,19,2964,4992
973,20,19,2964,4992
973,50,19,2964,4992
973,100,19,2964,4992
974,1,16,2496,4836
974,2,16,2496,4836
974,3,16,2496,4992
974,5,16,2496,4992
974,10,16,2496,4992
974,20,16,2496,4992
974,50,16,2496,4992
974,100,16,2496,4992
975,1,11,1716,4992
975,2,11,1716,4992
975,3,11,1716,4992
975,5,11,1716,4992
975,10,11,1716,4992
975,20,11,1716,4992
975,50,11,1716,4992
975,100,11,1716,4992
976,1,18,2808,4992
976,2,18,2808,4992
976,3,18,2808,4992
976,5,18,2808,4992
976,10,18,2808,4992
976,20,18,2808,4992
976,50,18,2808,4992
976,100,18,2808,4992
977,1,14,2184,4992
977,2,14,2184,4992
977,3,14,2184,4992
977,5,14,2184,4992
977,10,14,2184,4992
977,20,14,2184,4992
977,50,14,2184,4992
977,100,14,2184,4992
978,1,10,1560,4992
978,2,10,1560,4992
978,3,10,1560,4992
978,5,10,1560,4992
978,10,10,1560,4992
978,20,10,1560,4992
978,50,10,1560,4992
978,100,10,1560,4992
979,1,10,1560,2652
979,2,12,1872,4836
979,3,12,1872,4836
979,5,12,1872,4836
979,10,12,1872,4992
979,20,12,1872,4992
979,50,12,1872,4992
979,100,12,1872,4992
980,1,19,2964,4992
980,2,19,2964,4992
980,3,19,2964,4992
980,5,19,2964,4992
980,10,19,2964,4992
980,20,19,2964,4992
980,50,19,2964,4992
980,100,19,2964,4992
981,1,0,0,156
981,2,0,0,156
981,3,5,780,2496
981,5,6,936,4836
981,10,6,936,4836
981,20,6,936,4836
981,50,6,936,4836
981,100,6,936,4836
982,1,0,0,156
982,2,5,780,3276
982,3,5,780,4992
982,5,5,780,4992
982,10,5,780,4992
982,20,5,780,4992
982,50,5,780,4992
982,100,5,780,4992
983,1,24,3744,4992
983,2,24,3744,4992
983,3,24,3744,4992
983,5,24,3744,4992
983,10,24,3744,4992
983,20,24,3744,4992
983,50,24,3744,4992
983,100,24,3744,4992
984,1,11,1716,4992
984,2,11,1716,4992
984,3,11,1716,4992
984,5,11,1716,4992
984,10,11,1716,4992
984,20,11,1716,4992
984,50,11,1716,4992
984,100,11,1716,4992
985,1,18,2808,4992
985,2,18,2808,4992
985,3,18,2808,4992
985,5,18,2808,4992
985,10,18,2808,4992
985,20,18,2808,4992
985,50,18,2808,4992
985,100,18,2808,4992
986,1,11,1716,4368
986,2,11,1716,4992
986,3,11,1716,4992
986,5,11,1716,4992
986,10,11,1716,4992
986,20,11,1716,4992
986,50,11,1716,4992
986,100,11,1716,4992
987,1,11,1716,4836
987,2,11,1716,4836
987,3,11,1716,4992
987,5,11,1716,4992
987,10,11,1716,4992
987,20,11,1716,4992
987,50,11,1716,4992
987,100,11,1716,4992
988,1,15,2340,4992
988,2,15,2340,4992
988,3,15,2340,4992
988,5,15,2340,4992
988,10,15,2340,4992
988,20,15,2340,4992
988,50,15,2340,4992
988,100,15,2340,4992
989,1,20,3120,4992
989,2,20,3120,4992
989,3,20,3120,4992
989,5,20,3120,4992
989,10,20,3120,4992
989,20,20,3120,4992
989,50,20,3120,4992
989,100,20,3120,4992
990,1,11,1716,4524
990,2,11,1716,4524
990,3,11,1716,4524
990,5,11,1716,4836
990,10,11,1716,4992
990,20,11,1716,4992
990,50,11,1716,4992
990,100,11,1716,4992
991,1,13,2028,4992
991,2,13,2028,4992
991,3,13,2028,4992
991,5,13,2028,4992
991,10,13,2028,4992
991,20,13,2028,4992
991,50,13,2028,4992
991,100,13,2028,4992
992,1,8,1248,4836
992,2,8,1248,4992
992,3,8,1248,4992
992,5,8,1248,4992
992,10,8,1248,4992
992,20,8,1248,4992
992,50,8,1248,4992
992,100,8,1248,4992
993,1,5,780,4836
993,2,5,780,4836
993,3,5,780,4992
993,5,5,780,4992
993,10,5,780,4992
993,20,5,780,4992
993,50,5,780,4992
993,100,5,780,4992
994,1,8,1248,4836
994,2,8,1248,4992
994,3,8,1248,4992
994,5,8,1248,4992
994,10,8,1248,4992
994,20,8,1248,4992
994,50,8,1248,4992
994,100,8,1248,4992
995,1,18,2808,4992
995,2,18,2808,4992
995,3,18,2808,4992
995,5,18,2808,4992
995,10,18,2808,4992
995,20,18,2808,4992
995,50,18,2808,4992
995,100,18,2808,4992
996,1,7,1092,4524
996,2,7,1092,4992
996,3,7,1092,4992
996,5,7,1092,4992
996,10,7,1092,4992
996,20,7,1092,4992
996,50,7,1092,4992
996,100,7,1092,4992
997,1,13,2028,4992
997,2,13,2028,4992
997,3,13,2028,4992
997,5,13,2028,4992
997,10,13,2028,4992
997,20,13,2028,4992
997,50,13,2028,4992
997,100,13,2028,4992
998,1,19,2964,4992
998,2,19,2964,4992
998,3,19,2964,4992
998,5,19,2964,4992
998,10,19,2964,4992
998,20,19,2964,4992
998,50,19,2964,4992
998,100,19,2964,4992
999,1,11,1716,4992
999,2,11,1716,4992
999,3,11,1716,4992
999,5,11,1716,4992
999,10,11,1716,4992
999,20,11,1716,4992
999,50,11,1716,4992
999,100,11,1716,4992
