query,top_k,correct_depth,stop_depth,correct_documents_scored,stop_documents_scored,extra_documents_scored,extra_lookups
338,5,0,0,39970,39970,0,0
338,10,0,0,39970,39970,0,0
338,20,0,0,39970,39970,0,0
338,50,0,0,39970,39970,0,0
338,100,0,0,39970,39970,0,0
339,1,0,0,43037,43037,0,0
339,2,0,0,43037,43037,0,0
339,3,0,0,43037,43037,0,0
339,5,0,0,43037,43037,0,0
339,10,0,0,43037,43037,0,0
339,20,0,0,43037,43037,0,0
339,50,0,0,43037,43037,0,0
339,100,0,0,43037,43037,0,0
340,1,10,0,89,40944,40855,1404
340,2,3,0,21332,40944,19612,312
340,3,1,0,25884,40944,15060,0
340,5,1,0,25884,40944,15060,0
340,10,1,0,25884,40944,15060,0
340,20,0,0,40944,40944,0,0
340,50,0,0,40944,40944,0,0
340,100,0,0,40944,40944,0,0
341,1,11,2,486,22575,22089,1404
341,2,11,2,486,22575,22089,1404
341,3,11,2,486,22575,22089,1404
341,5,6,2,5725,22575,16850,624
341,10,6,2,5725,22575,16850,624
341,20,6,1,5725,26039,20314,780
341,50,3,0,22538,43953,21415,312
341,100,0,0,43953,43953,0,0
342,1,10,2,412,23945,23533,1248
342,2,7,2,2838,23945,21107,780
342,3,7,2,2838,23945,21107,780
342,5,7,2,2838,23945,21107,780
342,10,4,2,20069,23945,3876,312
342,20,4,2,20069,23945,3876,312
342,50,4,2,20069,23945,3876,312
342,100,4,2,20069,23945,3876,312
343,1,11,11,1577,1577,0,0
343,2,11,2,1577,28660,27083,1404
343,3,11,2,1577,28660,27083,1404
343,5,11,2,1577,28660,27083,1404
343,10,11,2,1577,28660,27083,1404
343,20,4,2,18765,28660,9895,312
343,50,4,2,18765,28660,9895,312
343,100,4,1,18765,33476,14711,468
344,1,15,0,76,41511,41435,2184
344,2,15,0,76,41511,41435,2184
344,3,9,0,344,41511,41167,1248
344,5,0,0,41511,41511,0,0
344,10,0,0,41511,41511,0,0
344,20,0,0,41511,41511,0,0
344,50,0,0,41511,41511,0,0
344,100,0,0,41511,41511,0,0
345,1,6,2,14744,22387,7643,624
345,2,6,0,14744,41381,26637,780
345,3,6,0,14744,41381,26637,780
345,5,6,0,14744,41381,26637,780
345,10,6,0,14744,41381,26637,780
345,20,6,0,14744,41381,26637,780
345,50,0,0,41381,41381,0,0
345,100,0,0,41381,41381,0,0
346,1,2,2,10173,10173,0,0
346,2,2,2,10173,10173,0,0
346,3,2,2,10173,10173,0,0
346,5,2,2,10173,10173,0,0
346,10,2,2,10173,10173,0,0
346,20,2,1,10173,32447,22274,156
346,50,2,1,10173,32447,22274,156
346,100,1,1,32447,32447,0,0
347,1,11,2,46,9337,9291,1404
347,2,11,2,46,9337,9291,1404
347,3,10,2,168,9337,9169,1248
347,5,10,2,168,9337,9169,1248
347,10,6,0,2737,36830,34093,780
347,20,2,0,9337,36830,27493,156
347,50,0,0,36830,36830,0,0
347,100,0,0,36830,36830,0,0
348,1,9,2,770,6879,6109,1092
348,2,9,2,770,6879,6109,1092
348,3,9,2,770,6879,6109,1092
348,5,9,0,770,41258,40488,1248
348,10,9,0,770,41258,40488,1248
348,20,1,0,28380,41258,12878,0
348,50,1,0,28380,41258,12878,0
348,100,0,0,41258,41258,0,0
349,1,2,2,12266,12266,0,0
349,2,2,2,12266,12266,0,0
349,3,2,2,12266,12266,0,0
349,5,2,2,12266,12266,0,0
349,10,2,2,12266,12266,0,0
349,20,2,2,12266,12266,0,0
349,50,1,1,26749,26749,0,0
349,100,1,0,26749,36132,9383,0
350,1,12,12,134,134,0,0
350,2,7,0,800,43696,42896,936
350,3,0,0,43696,43696,0,0
350,5,0,0,43696,43696,0,0
350,10,0,0,43696,43696,0,0
350,20,0,0,43696,43696,0,0
350,50,0,0,43696,43696,0,0
350,100,0,0,43696,43696,0,0
351,1,8,2,1392,9237,7845,936
351,2,8,2,1392,9237,7845,936
351,3,8,2,1392,9237,7845,936
351,5,8,2,1392,9237,7845,936
351,10,6,0,4584,41163,36579,780
351,20,1,0,24273,41163,16890,0
351,50,1,0,24273,41163,16890,0
351,100,0,0,41163,41163,0,0
352,1,1,1,22925,22925,0,0
352,2,1,1,22925,22925,0,0
352,3,1,1,22925,22925,0,0
352,5,1,1,22925,22925,0,0
352,10,1,0,22925,39643,16718,0
352,20,1,0,22925,39643,16718,0
352,50,0,0,39643,39643,0,0
352,100,0,0,39643,39643,0,0
353,1,7,2,4327,19678,15351,780
353,2,7,1,4327,23653,19326,936
353,3,7,0,4327,39147,34820,936
353,5,4,0,9561,39147,29586,468
353,10,4,0,9561,39147,29586,468
353,20,0,0,39147,39147,0,0
353,50,0,0,39147,39147,0,0
353,100,0,0,39147,39147,0,0
354,1,0,0,41959,41959,0,0
354,2,0,0,41959,41959,0,0
354,3,0,0,41959,41959,0,0
354,5,0,0,41959,41959,0,0
354,10,0,0,41959,41959,0,0
354,20,0,0,41959,41959,0,0
354,50,0,0,41959,41959,0,0
354,100,0,0,41959,41959,0,0
355,1,12,2,161,22554,22393,1560
355,2,12,2,161,22554,22393,1560
355,3,10,2,930,22554,21624,1248
355,5,9,0,2245,40110,37865,1248
355,10,0,0,40110,40110,0,0
355,20,0,0,40110,40110,0,0
355,50,0,0,40110,40110,0,0
355,100,0,0,40110,40110,0,0
356,1,1,0,18447,40609,22162,0
356,2,0,0,40609,40609,0,0
356,3,0,0,40609,40609,0,0
356,5,0,0,40609,40609,0,0
356,10,0,0,40609,40609,0,0
356,20,0,0,40609,40609,0,0
356,50,0,0,40609,40609,0,0
356,100,0,0,40609,40609,0,0
357,1,22,3,33,19887,19854,2964
357,2,22,3,33,19887,19854,2964
357,3,17,3,1025,19887,18862,2184
357,5,17,3,1025,19887,18862,2184
357,10,3,2,19887,19946,59,156
357,20,3,2,19887,19946,59,156
357,50,3,2,19887,19946,59,156
357,100,0,0,47434,47434,0,0
358,1,20,20,34,34,0,0
358,2,20,20,34,34,0,0
358,3,20,20,34,34,0,0
358,5,8,2,5449,27169,21720,936
358,10,8,1,5449,31493,26044,1092
358,20,1,1,31493,31493,0,0
358,50,1,1,31493,31493,0,0
358,100,1,1,31493,31493,0,0
359,1,19,1,47,30593,30546,2808
359,2,9,1,1245,30593,29348,1248
359,3,9,1,1245,30593,29348,1248
359,5,6,1,14334,30593,16259,780
359,10,6,1,14334,30593,16259,780
359,20,6,1,14334,30593,16259,780
359,50,4,1,22411,30593,8182,468
359,100,2,0,26066,39973,13907,156
360,1,1,0,24899,43244,18345,0
360,2,1,0,24899,43244,18345,0
360,3,1,0,24899,43244,18345,0
360,5,1,0,24899,43244,18345,0
360,10,1,0,24899,43244,18345,0
360,20,1,0,24899,43244,18345,0
360,50,0,0,43244,43244,0,0
360,100,0,0,43244,43244,0,0
361,1,3,0,3828,43227,39399,312
361,2,3,0,3828,43227,39399,312
361,3,3,0,3828,43227,39399,312
361,5,0,0,43227,43227,0,0
361,10,0,0,43227,43227,0,0
361,20,0,0,43227,43227,0,0
361,50,0,0,43227,43227,0,0
361,100,0,0,43227,43227,0,0
362,1,7,1,340,20978,20638,936
362,2,7,1,340,20978,20638,936
362,3,1,0,20978,40292,19314,0
362,5,0,0,40292,40292,0,0
362,10,0,0,40292,40292,0,0
362,20,0,0,40292,40292,0,0
362,50,0,0,40292,40292,0,0
362,100,0,0,40292,40292,0,0
363,1,2,2,27199,27199,0,0
363,2,2,2,27199,27199,0,0
363,3,2,2,27199,27199,0,0
363,5,2,2,27199,27199,0,0
363,10,2,2,27199,27199,0,0
363,20,2,2,27199,27199,0,0
363,50,2,2,27199,27199,0,0
363,100,2,0,27199,39762,12563,156
364,1,0,0,41429,41429,0,0
364,2,0,0,41429,41429,0,0
364,3,0,0,41429,41429,0,0
364,5,0,0,41429,41429,0,0
364,10,0,0,41429,41429,0,0
364,20,0,0,41429,41429,0,0
364,50,0,0,41429,41429,0,0
364,100,0,0,41429,41429,0,0
365,1,4,0,2116,42669,40553,468
365,2,1,0,21274,42669,21395,0
365,3,1,0,21274,42669,21395,0
365,5,1,0,21274,42669,21395,0
365,10,0,0,42669,42669,0,0
365,20,0,0,42669,42669,0,0
365,50,0,0,42669,42669,0,0
365,100,0,0,42669,42669,0,0
366,1,1,0,22977,42693,19716,0
366,2,0,0,42693,42693,0,0
366,3,0,0,42693,42693,0,0
366,5,0,0,42693,42693,0,0
366,10,0,0,42693,42693,0,0
366,20,0,0,42693,42693,0,0
366,50,0,0,42693,42693,0,0
366,100,0,0,42693,42693,0,0
367,1,3,0,14314,39991,25677,312
367,2,0,0,39991,39991,0,0
367,3,0,0,39991,39991,0,0
367,5,0,0,39991,39991,0,0
367,10,0,0,39991,39991,0,0
367,20,0,0,39991,39991,0,0
367,50,0,0,39991,39991,0,0
367,100,0,0,39991,39991,0,0
368,1,6,2,329,6603,6274,624
368,2,6,2,329,6603,6274,624
368,3,5,2,1121,6603,5482,468
368,5,5,1,1121,19508,18387,624
368,10,1,0,19508,36682,17174,0
368,20,1,0,19508,36682,17174,0
368,50,0,0,36682,36682,0,0
368,100,0,0,36682,36682,0,0
369,1,1,1,20413,20413,0,0
369,2,0,0,41272,41272,0,0
369,3,0,0,41272,41272,0,0
369,5,0,0,41272,41272,0,0
369,10,0,0,41272,41272,0,0
369,20,0,0,41272,41272,0,0
369,50,0,0,41272,41272,0,0
369,100,0,0,41272,41272,0,0
370,1,7,0,8199,41433,33234,936
370,2,7,0,8199,41433,33234,936
370,3,7,0,8199,41433,33234,936
370,5,7,0,8199,41433,33234,936
370,10,0,0,41433,41433,0,0
370,20,0,0,41433,41433,0,0
370,50,0,0,41433,41433,0,0
370,100,0,0,41433,41433,0,0
371,1,6,2,13195,21600,8405,624
371,2,6,2,13195,21600,8405,624
371,3,6,2,13195,21600,8405,624
371,5,6,2,13195,21600,8405,624
371,10,6,1,13195,24724,11529,780
371,20,4,0,16807,43332,26525,468
371,50,0,0,43332,43332,0,0
371,100,0,0,43332,43332,0,0
372,1,28,0,1,40509,40508,4212
372,2,9,0,1995,40509,38514,1248
372,3,4,0,16696,40509,23813,468
372,5,4,0,16696,40509,23813,468
372,10,4,0,16696,40509,23813,468
372,20,0,0,40509,40509,0,0
372,50,0,0,40509,40509,0,0
372,100,0,0,40509,40509,0,0
373,1,8,0,2016,39611,37595,1092
373,2,0,0,39611,39611,0,0
373,3,0,0,39611,39611,0,0
373,5,0,0,39611,39611,0,0
373,10,0,0,39611,39611,0,0
373,20,0,0,39611,39611,0,0
373,50,0,0,39611,39611,0,0
373,100,0,0,39611,39611,0,0
374,1,4,1,8380,20984,12604,468
374,2,4,0,8380,43938,35558,468
374,3,0,0,43938,43938,0,0
374,5,0,0,43938,43938,0,0
374,10,0,0,43938,43938,0,0
374,20,0,0,43938,43938,0,0
374,50,0,0,43938,43938,0,0
374,100,0,0,43938,43938,0,0
375,1,0,0,39203,39203,0,0
375,2,0,0,39203,39203,0,0
375,3,0,0,39203,39203,0,0
375,5,0,0,39203,39203,0,0
375,10,0,0,39203,39203,0,0
375,20,0,0,39203,39203,0,0
375,50,0,0,39203,39203,0,0
375,100,0,0,39203,39203,0,0
376,1,4,4,14765,14765,0,0
376,2,4,2,14765,21186,6421,312
376,3,4,2,14765,21186,6421,312
376,5,4,2,14765,21186,6421,312
376,10,4,1,14765,24741,9976,468
376,20,1,1,24741,24741,0,0
376,50,1,0,24741,41904,17163,0
376,100,0,0,41904,41904,0,0
377,1,32,32,1,1,0,0
377,2,21,3,32,28246,28214,2808
377,3,10,3,1131,28246,27115,1092
377,5,10,2,1131,28276,27145,1248
377,10,3,2,28246,28276,30,156
377,20,3,2,28246,28276,30,156
377,50,3,2,28246,28276,30,156
377,100,3,2,28246,28276,30,156
378,1,6,2,4874,9288,4414,624
378,2,6,2,4874,9288,4414,624
378,3,6,2,4874,9288,4414,624
378,5,6,2,4874,9288,4414,624
378,10,6,2,4874,9288,4414,624
378,20,1,1,33376,33376,0,0
378,50,1,1,33376,33376,0,0
378,100,1,1,33376,33376,0,0
379,1,32,32,6,6,0,0
379,2,32,32,6,6,0,0
379,3,32,32,6,6,0,0
379,5,32,32,6,6,0,0
379,10,15,2,136,25929,25793,2028
379,20,15,2,136,25929,25793,2028
379,50,4,2,22694,25929,3235,312
379,100,2,2,25929,25929,0,0
380,1,7,0,7239,46943,39704,936
380,2,7,0,7239,46943,39704,936
380,3,0,0,46943,46943,0,0
380,5,0,0,46943,46943,0,0
380,10,0,0,46943,46943,0,0
380,20,0,0,46943,46943,0,0
380,50,0,0,46943,46943,0,0
380,100,0,0,46943,46943,0,0
381,1,12,0,896,44896,44000,1716
381,2,12,0,896,44896,44000,1716
381,3,8,0,3534,44896,41362,1092
381,5,7,0,5770,44896,39126,936
381,10,0,0,44896,44896,0,0
381,20,0,0,44896,44896,0,0
381,50,0,0,44896,44896,0,0
381,100,0,0,44896,44896,0,0
382,1,0,0,41589,41589,0,0
382,2,0,0,41589,41589,0,0
382,3,0,0,41589,41589,0,0
382,5,0,0,41589,41589,0,0
382,10,0,0,41589,41589,0,0
382,20,0,0,41589,41589,0,0
382,50,0,0,41589,41589,0,0
382,100,0,0,41589,41589,0,0
383,1,9,0,3011,44962,41951,1248
383,2,9,0,3011,44962,41951,1248
383,3,6,0,7672,44962,37290,780
383,5,6,0,7672,44962,37290,780
383,10,0,0,44962,44962,0,0
383,20,0,0,44962,44962,0,0
383,50,0,0,44962,44962,0,0
383,100,0,0,44962,44962,0,0
384,1,10,2,434,19749,19315,1248
384,2,10,0,434,43939,43505,1404
384,3,10,0,434,43939,43505,1404
384,5,0,0,43939,43939,0,0
384,10,0,0,43939,43939,0,0
384,20,0,0,43939,43939,0,0
384,50,0,0,43939,43939,0,0
384,100,0,0,43939,43939,0,0
385,1,0,0,45130,45130,0,0
385,2,0,0,45130,45130,0,0
385,3,0,0,45130,45130,0,0
385,5,0,0,45130,45130,0,0
385,10,0,0,45130,45130,0,0
385,20,0,0,45130,45130,0,0
385,50,0,0,45130,45130,0,0
385,100,0,0,45130,45130,0,0
386,1,1,1,24765,24765,0,0
386,2,1,1,24765,24765,0,0
386,3,1,1,24765,24765,0,0
386,5,1,1,24765,24765,0,0
386,10,1,1,24765,24765,0,0
386,20,1,1,24765,24765,0,0
386,50,0,0,40475,40475,0,0
386,100,0,0,40475,40475,0,0
387,1,10,1,234,20892,20658,1404
387,2,6,0,3198,38793,35595,780
387,3,1,0,20892,38793,17901,0
387,5,1,0,20892,38793,17901,0
387,10,1,0,20892,38793,17901,0
387,20,1,0,20892,38793,17901,0
387,50,0,0,38793,38793,0,0
387,100,0,0,38793,38793,0,0
388,1,22,0,3,41468,41465,3276
388,2,16,0,100,41468,41368,2340
388,3,8,0,1804,41468,39664,1092
388,5,7,0,4664,41468,36804,936
388,10,0,0,41468,41468,0,0
388,20,0,0,41468,41468,0,0
388,50,0,0,41468,41468,0,0
388,100,0,0,41468,41468,0,0
389,1,16,2,63,17968,17905,2184
389,2,7,2,1361,17968,16607,780
389,3,5,2,9217,17968,8751,468
389,5,5,2,9217,17968,8751,468
389,10,2,0,17968,39040,21072,156
389,20,0,0,39040,39040,0,0
389,50,0,0,39040,39040,0,0
389,100,0,0,39040,39040,0,0
390,1,4,0,16301,37423,21122,468
390,2,4,0,16301,37423,21122,468
390,3,4,0,16301,37423,21122,468
390,5,4,0,16301,37423,21122,468
390,10,2,0,21931,37423,15492,156
390,20,1,0,28198,37423,9225,0
390,50,0,0,37423,37423,0,0
390,100,0,0,37423,37423,0,0
391,1,12,2,863,19348,18485,1560
391,2,12,1,863,23775,22912,1716
391,3,12,1,863,23775,22912,1716
391,5,12,1,863,23775,22912,1716
391,10,1,0,23775,41036,17261,0
391,20,0,0,41036,41036,0,0
391,50,0,0,41036,41036,0,0
391,100,0,0,41036,41036,0,0
392,1,6,2,2429,7137,4708,624
392,2,6,1,2429,32797,30368,780
392,3,6,1,2429,32797,30368,780
392,5,1,1,32797,32797,0,0
392,10,1,1,32797,32797,0,0
392,20,1,1,32797,32797,0,0
392,50,1,1,32797,32797,0,0
392,100,1,1,32797,32797,0,0
393,1,2,0,19390,39735,20345,156
393,2,2,0,19390,39735,20345,156
393,3,2,0,19390,39735,20345,156
393,5,2,0,19390,39735,20345,156
393,10,2,0,19390,39735,20345,156
393,20,0,0,39735,39735,0,0
393,50,0,0,39735,39735,0,0
393,100,0,0,39735,39735,0,0
394,1,9,2,543,13885,13342,1092
394,2,9,1,543,15650,15107,1248
394,3,7,1,1478,15650,14172,936
394,5,1,1,15650,15650,0,0
394,10,0,0,41454,41454,0,0
394,20,0,0,41454,41454,0,0
394,50,0,0,41454,41454,0,0
394,100,0,0,41454,41454,0,0
395,1,11,2,668,25539,24871,1404
395,2,7,2,3679,25539,21860,780
395,3,7,2,3679,25539,21860,780
395,5,7,2,3679,25539,21860,780
