case_id,documents,method,router,clusters,probes,node_budget,leaf_size,key_bits,key_offset,candidate_target,key_limit,recall,routing_recall,p50_ms,p95_ms,mean_routing_ms,mean_scored,logical_bytes,routing_bytes,rss_before_queries,lifetime_peak_bytes,budget_status,power_unchanged,predicted_p50_ms,prediction_error_percent
399,1000000,keys,sign,64,12,0,0,4,6,0,0,0.9168,0.9168,19.031020579859614,23.2058169785887,0.009719599038362503,662462.34,40010240,1024,90390528,130203648,fits_by_lifetime_peak,True,19.231791714608732,1.0549677769861265
400,1000000,keys,sign,4096,398,0,0,4,12,0,524288,0.9004,0.9004,13.635561801493168,19.472186639904976,0.04833414684981108,438111.3,40404640,114016,96206848,135970816,fits_by_lifetime_peak,True,13.007708271622459,-4.604529971049343
401,10000,branch,ivf,64,26,256,512,0,0,0,0,0.9016,0.9016,0.13589556328952312,0.1500691520050168,0.004407078959047794,4157.47,787072,66048,50364416,50610176,fits_by_lifetime_peak,True,0.15565742991793546,14.541951297048627
402,10000,keys,ivf,64,26,0,0,4,0,0,0,0.9016,0.9016,0.136104179546237,0.14948525931686163,0.004134578630328178,4157.47,407800,66048,49332224,49577984,fits_by_lifetime_peak,True,0.15052873664659402,10.598173508299036
403,100000,keys,ivf,1024,138,0,0,4,0,0,0,0.9001,0.9001,0.44527091085910797,0.46922657638788223,0.03136000130325556,13520.93,4107240,1056768,55902208,59637760,fits_by_lifetime_peak,True,0.4995329809478324,12.186304733904784
404,1000000,scan,ivf,64,17,0,0,0,0,0,0,0.9527,0.9527,6.6951250191777945,7.907815091311932,0.00820960383862257,265679.33,40000000,66048,104972288,144834560,fits_by_lifetime_peak,True,6.834183292042583,2.0770078596958896
405,10000,scan,sign,64,16,0,0,0,0,0,0,0.9081,0.9081,0.2368539571762085,0.2728578168898821,0.0033388053998351097,7760.42,400000,1024,49315840,49561600,fits_by_lifetime_peak,True,0.2264708483793371,-4.383759900260753
406,10000,scan,sign,64,11,0,0,0,0,0,0,0.8051,0.8051,0.19974983297288418,0.24345028214156628,0.0031583523377776146,6202.09,400000,1024,49152000,49397760,fits_by_lifetime_peak,True,0.19587358582799042,-1.940550881672054
407,1000000,scan,ivf,1024,26,0,0,0,0,0,0,0.8032,0.8032,0.7082705851644278,0.8014457067474723,0.019107996486127377,25613.71,40000000,1056768,138887168,178749440,fits_by_lifetime_peak,True,0.6973171209118987,-1.54650842234062
408,100000,branch,ivf,64,46,512,1024,0,0,0,0,0.989,0.9913,1.936979591846466,2.122416254132986,0.006388332694768906,69830.58,7262464,66048,60555264,64290816,fits_by_lifetime_peak,True,2.4108956049165524,24.46675303472434
409,1000000,branch,ivf,64,17,2048,1024,0,0,0,0,0.9527,0.9527,12.62587495148182,17.145589739084244,0.01676082145422697,263565.73,72065536,66048,134987776,173637632,fits_by_lifetime_peak,True,9.252319781364072,-26.719377334889682
410,100000,scan,ivf,4096,404,0,0,0,0,0,0,0.9,0.9,0.4348745569586754,0.4714271519333124,0.11158252600580454,10356.43,4000000,4227072,64815104,68567040,fits_by_lifetime_peak,True,0.39441678222227927,-9.303320713757158
